# Fit of data from file   = /home/msmile/Seafile/LINX/Projects/FP04.01_NovoNordisk/DataAnalysis/WIFBash/Data/GHR_NDSAXSbest.chi
# Number of points in fit = 95
# Contrast                = -1
       0.005383             0.011          1.0          1.0
     0.00585562         0.0108786          1.0          1.0
     0.00632823         0.0107488          1.0          1.0
     0.00680084         0.0106111          1.0          1.0
     0.00727345         0.0104659          1.0          1.0
     0.00774607         0.0103137          1.0          1.0
     0.00821868         0.0101548          1.0          1.0
     0.00869129        0.00998996          1.0          1.0
      0.0091639        0.00981949          1.0          1.0
     0.00963652        0.00964395          1.0          1.0
      0.0103454        0.00937225          1.0          1.0
      0.0112907        0.00899704          1.0          1.0
      0.0122359        0.00861079          1.0          1.0
      0.0131811        0.00821754          1.0          1.0
      0.0141263        0.00782116          1.0          1.0
      0.0150716         0.0074253          1.0          1.0
      0.0160168        0.00703335          1.0          1.0
       0.016962        0.00664835          1.0          1.0
      0.0179072        0.00627298          1.0          1.0
      0.0188525        0.00590957          1.0          1.0
      0.0197977        0.00555999          1.0          1.0
      0.0207429        0.00522573          1.0          1.0
      0.0216881        0.00490789          1.0          1.0
      0.0228697         0.0045347          1.0          1.0
      0.0242875        0.00412289          1.0          1.0
      0.0257053        0.00374988          1.0          1.0
      0.0271232        0.00341386          1.0          1.0
       0.028541        0.00311206          1.0          1.0
      0.0299588        0.00284108          1.0          1.0
      0.0313767         0.0025972          1.0          1.0
      0.0327945        0.00237673          1.0          1.0
      0.0344487        0.00214451          1.0          1.0
      0.0363391        0.00190641          1.0          1.0
      0.0382296        0.00169242          1.0          1.0
        0.04012        0.00149918          1.0          1.0
      0.0420105         0.0013251          1.0          1.0
      0.0439009         0.0011699          1.0          1.0
      0.0457914        0.00103411          1.0          1.0
      0.0479181       0.000905437          1.0          1.0
      0.0502812       0.000792931          1.0          1.0
      0.0526442       0.000711517          1.0          1.0
      0.0550073        0.00065804          1.0          1.0
      0.0573704       0.000627334          1.0          1.0
      0.0599697       0.000612097          1.0          1.0
      0.0628054       0.000607294          1.0          1.0
      0.0656411       0.000604824          1.0          1.0
      0.0684768       0.000597529          1.0          1.0
      0.0715487       0.000580465          1.0          1.0
       0.074857       0.000552111          1.0          1.0
      0.0781653       0.000517921          1.0          1.0
      0.0814736       0.000483654          1.0          1.0
      0.0850182       0.000451862          1.0          1.0
      0.0887991       0.000425889          1.0          1.0
        0.09258       0.000406961          1.0          1.0
      0.0965972       0.000391353          1.0          1.0
       0.100851       0.000377255          1.0          1.0
       0.105104       0.000366031          1.0          1.0
       0.109594       0.000360297          1.0          1.0
        0.11432        0.00036329          1.0          1.0
       0.119283       0.000373239          1.0          1.0
       0.124481        0.00038122          1.0          1.0
        0.12968       0.000376697          1.0          1.0
       0.135115        0.00035656          1.0          1.0
       0.140786       0.000327189          1.0          1.0
       0.146694       0.000298847          1.0          1.0
       0.152838       0.000275517          1.0          1.0
       0.159218       0.000253801          1.0          1.0
       0.165835       0.000232081          1.0          1.0
       0.172688       0.000214716          1.0          1.0
       0.180013       0.000203829          1.0          1.0
       0.187575       0.000194711          1.0          1.0
       0.195373       0.000182206          1.0          1.0
       0.203644       0.000167847          1.0          1.0
       0.212151       0.000156363          1.0          1.0
       0.220894       0.000149029          1.0          1.0
        0.23011        0.00014398          1.0          1.0
       0.239562        0.00013892          1.0          1.0
       0.249251       0.000134254          1.0          1.0
       0.259412        0.00013146          1.0          1.0
       0.270046        0.00012963          1.0          1.0
       0.281152       0.000128073          1.0          1.0
       0.292731       0.000127734          1.0          1.0
       0.304783       0.000127888          1.0          1.0
       0.317307       0.000127309          1.0          1.0
       0.330304       0.000126253          1.0          1.0
       0.343773        0.00012498          1.0          1.0
       0.357716        0.00012429          1.0          1.0
       0.372366        0.00012394          1.0          1.0
       0.387726       0.000123846          1.0          1.0
       0.403559       0.000122953          1.0          1.0
       0.419864       0.000122284          1.0          1.0
       0.436878       0.000122307          1.0          1.0
       0.454601       0.000122259          1.0          1.0
       0.473033       0.000121604          1.0          1.0
       0.489338       0.000121411          1.0          1.0
