# Data file             = /home/msmile/Seafile/LINX/Projects/FP04.01_NovoNordisk/DataAnalysis/WIFBash/Data/GHR_NDSAXSbest.chi
# Number of data points = 95
# Contrast              = -1
        0.005383         0.0154989       0.000893694   1.0 
      0.00585562         0.0136265       0.000723233   1.0 
      0.00632823         0.0124399       0.000627311   1.0 
      0.00680084         0.0113726       0.000537502   1.0 
      0.00727345         0.0119581       0.000439067   1.0 
      0.00774607         0.0106224       0.000397764   1.0 
      0.00821868         0.0106647       0.000353123   1.0 
      0.00869129         0.0100936       0.000322583   1.0 
       0.0091639        0.00981602       0.000273773   1.0 
      0.00963652         0.0100513       0.000252471   1.0 
       0.0103454        0.00930658       0.000164744   1.0 
       0.0112907        0.00891116       0.000135796   1.0 
       0.0122359        0.00846585       0.000126563   1.0 
       0.0131811        0.00782374       0.000109428   1.0 
       0.0141263        0.00769962        0.00010354   1.0 
       0.0150716        0.00710647       9.18899e-05   1.0 
       0.0160168        0.00687965       8.78535e-05   1.0 
        0.016962          0.006349       7.94695e-05   1.0 
       0.0179072        0.00598456       7.77968e-05   1.0 
       0.0188525        0.00581879       7.10287e-05   1.0 
       0.0197977        0.00535231       6.86995e-05   1.0 
       0.0207429        0.00492798       6.53983e-05   1.0 
       0.0216881        0.00463355       6.20539e-05   1.0 
       0.0228697        0.00438634       4.89473e-05   1.0 
       0.0242875        0.00389168       4.63863e-05   1.0 
       0.0257053        0.00362755       4.40873e-05   1.0 
       0.0271232        0.00321767       4.20934e-05   1.0 
        0.028541         0.0029278       4.10003e-05   1.0 
       0.0299588        0.00271925       3.87636e-05   1.0 
       0.0313767        0.00248806       3.77458e-05   1.0 
       0.0327945        0.00229752       3.66437e-05   1.0 
       0.0344487        0.00212237        3.0947e-05   1.0 
       0.0363391         0.0018971       3.20695e-05   1.0 
       0.0382296        0.00171726       3.32822e-05   1.0 
         0.04012        0.00156057       3.48065e-05   1.0 
       0.0420105        0.00148139       3.78936e-05   1.0 
       0.0439009        0.00130427       4.05363e-05   1.0 
       0.0457914        0.00119567        4.1863e-05   1.0 
       0.0479181        0.00113355       3.50446e-05   1.0 
       0.0502812        0.00100674       3.35197e-05   1.0 
       0.0526442       0.000904743       3.28444e-05   1.0 
       0.0550073       0.000789341       3.18001e-05   1.0 
       0.0573704       0.000639314         3.085e-05   1.0 
       0.0599697       0.000699321       2.75099e-05   1.0 
       0.0628054        0.00061621        2.7048e-05   1.0 
       0.0656411       0.000610702       2.67326e-05   1.0 
       0.0684768        0.00051435       2.62282e-05   1.0 
       0.0715487       0.000502366       2.40232e-05   1.0 
        0.074857         0.0004693       2.36331e-05   1.0 
       0.0781653       0.000458471       2.32304e-05   1.0 
       0.0814736       0.000416902        2.2981e-05   1.0 
       0.0850182       0.000434474       2.11687e-05   1.0 
       0.0887991       0.000411044       2.07912e-05   1.0 
         0.09258       0.000420351       2.05028e-05   1.0 
       0.0965972       0.000398057       1.90599e-05   1.0 
        0.100851       0.000390965       1.87374e-05   1.0 
        0.105104       0.000340533       1.84423e-05   1.0 
        0.109594       0.000424159       1.72106e-05   1.0 
         0.11432       0.000337855         1.696e-05   1.0 
        0.119283       0.000344934        1.6025e-05   1.0 
        0.124481       0.000374062       1.78077e-05   1.0 
         0.12968       0.000324808       1.66794e-05   1.0 
        0.135115       0.000329657        1.4948e-05   1.0 
        0.140786       0.000302942       1.46172e-05   1.0 
        0.146694       0.000306809       1.37611e-05   1.0 
        0.152838       0.000280892       1.42942e-05   1.0 
        0.159218       0.000253279       1.28976e-05   1.0 
        0.165835       0.000252802        1.2662e-05   1.0 
        0.172688       0.000210876       1.19463e-05   1.0 
        0.180013        0.00021089       1.13524e-05   1.0 
        0.187575       0.000203891       1.11355e-05   1.0 
        0.195373       0.000164795       1.05508e-05   1.0 
        0.203644         0.0001993       1.07939e-05   1.0 
        0.212151       0.000156428       1.04002e-05   1.0 
        0.220894       0.000153202       9.66229e-06   1.0 
         0.23011       0.000146468       9.19202e-06   1.0 
        0.239562       0.000151922       8.98494e-06   1.0 
        0.249251       0.000134066       8.58479e-06   1.0 
        0.259412       0.000129602       8.21449e-06   1.0 
        0.270046       0.000146199       7.88199e-06   1.0 
        0.281152       0.000129296       7.75725e-06   1.0 
        0.292731       0.000122224        7.6374e-06   1.0 
        0.304783       0.000139304       7.11962e-06   1.0 
        0.317307       0.000134248       6.81622e-06   1.0 
        0.330304       0.000135464       6.54564e-06   1.0 
        0.343773       0.000142362       6.78376e-06   1.0 
        0.357716       0.000138628       6.99321e-06   1.0 
        0.372366       0.000119482       7.96113e-06   1.0 
        0.387726       0.000133748       8.85609e-06   1.0 
        0.403559       0.000142329       9.58249e-06   1.0 
        0.419864       0.000142771       1.07076e-05   1.0 
        0.436878        0.00013986       1.20675e-05   1.0 
        0.454601       0.000113507       1.40856e-05   1.0 
        0.473033       0.000157716       1.90671e-05   1.0 
        0.489338       0.000227004       5.53262e-05   1.0 
